Sample_ID,Control,Control,Control,DSS,DSS,DSS,Control,DSS,RCJ,RCJ_plus_DSS,RCJ,RCJ,RCJ,RCJ_plus_DSS,RCJ_plus_DSS,RCJ_plus_DSS,Start
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)|unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68376,0.0,0.0,0.0,0.0,1.00237,0.0,0.0
P163-PWY: L-lysine fermentation to acetate and butanoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878502,0.0,0.0
P163-PWY: L-lysine fermentation to acetate and butanoate|unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574998,0.0,0.0
P164-PWY: purine nucleobases degradation I (anaerobic),13.517,6.08764,6.99074,33.4455,39.8216,27.733,9.7698,34.5814,12.0437,50.8212,7.21546,9.18829,3.93465,14.8453,18.9901,26.8891,11.0401
P164-PWY: purine nucleobases degradation I (anaerobic)|unclassified,8.66113,5.72943,6.04043,3.23537,3.42435,1.15419,3.06444,3.89771,2.42509,5.84813,0.675537,5.54022,3.08704,8.8216,11.6033,6.51733,2.04535
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle),1.02883,1.19278,1.04881,10.5463,4.67502,4.61524,2.79123,3.7768,1.27958,4.97028,0.901688,2.27834,2.16112,4.26001,4.65082,5.63682,1.57913
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)|unclassified,1.02719,1.18771,1.04574,10.2649,4.6108,4.57282,2.76223,3.73593,1.27436,4.91868,0.898807,2.27111,2.15142,4.23846,4.61449,5.60379,1.57099
P23-PWY: reductive TCA cycle I,0.0,0.0,0.0,0.0,2.53264,0.0,0.0,1.63504,0.0,1.07413,0.0,0.0,0.0,2.62412,4.02674,3.77421,0.0
P23-PWY: reductive TCA cycle I|unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61767,0.0,1.06548,0.0,0.0,0.0,2.25852,1.8578,3.71261,0.0
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",58.3574,78.9865,53.9164,74.1067,41.1526,33.0347,81.9595,65.1427,45.0008,86.4402,69.0348,63.7493,36.4777,59.0418,94.1353,48.7944,63.4011
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|g__Escherichia.s__Escherichia_coli",0.0,0.0,0.0,0.0,8.82595,0.0,0.0,1.17927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I|unclassified",3.70201,0.0,0.0,5.42003,2.47292,0.0,0.0,0.0,0.0,1.67509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P42-PWY: incomplete reductive TCA cycle,40.3564,52.5268,34.3264,40.5794,63.1649,23.6813,51.6787,71.281,49.5132,48.1259,66.4091,44.553,40.0227,39.3106,28.7193,66.1056,52.7655
P42-PWY: incomplete reductive TCA cycle|unclassified,14.3052,27.334,12.4526,12.8488,14.4379,10.3218,27.5178,18.9761,16.8038,27.8194,9.97016,20.9303,12.4427,26.5157,18.6097,32.3637,15.746
P441-PWY: superpathway of N-acetylneuraminate degradation,15.702,8.11575,6.18353,13.9532,55.6816,10.7102,8.61445,38.5447,21.8987,16.6431,10.9766,11.5206,14.2346,13.3754,10.0578,12.286,9.69368
P441-PWY: superpathway of N-acetylneuraminate degradation|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,15.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified,9.18971,2.02201,3.21573,4.10854,3.49047,3.12436,4.53618,0.813659,5.05165,8.52389,0.0,6.8602,0.0,9.41403,8.24518,6.61173,1.67081
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",11.3947,4.5242,3.33471,5.45014,34.5529,5.19394,4.44089,18.348,7.44445,10.6418,4.71568,5.56426,6.12523,9.83382,19.5105,10.1627,4.59571
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli",0.0,0.0,0.0,0.0,16.7094,0.0,0.0,2.91449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|unclassified",6.35069,1.42344,1.923,5.21187,3.8337,1.55611,4.09058,5.25062,2.60837,8.41969,0.757096,3.50473,2.73697,9.29388,17.9437,9.25803,4.00767
P562-PWY: myo-inositol degradation I,1.56241,0.59269,0.563784,0.0,1.03428,3.90658,0.847581,1.24323,0.0,4.68173,0.797829,3.53151,0.0,7.98817,8.04136,6.26347,1.53255
P562-PWY: myo-inositol degradation I|unclassified,1.54066,0.570968,0.556658,0.0,0.997411,2.97373,0.835211,1.17387,0.0,3.93061,0.720094,3.32832,0.0,6.5077,6.63716,5.79809,1.45167
PANTO-PWY: phosphopantothenate biosynthesis I,177.123,185.32,126.006,242.285,145.745,114.495,195.77,227.386,290.077,211.17,234.18,210.359,214.346,224.782,211.393,188.373,213.4
PANTO-PWY: phosphopantothenate biosynthesis I|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,1.06363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.0,5.41557,2.79282,0.0,3.51952,1.22094,3.57387,2.32301,0.0,1.35783,0.971303,1.26377,4.05156,0.843184
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_caecimuris,0.946579,2.01349,2.04512,11.4979,36.8537,10.2595,5.1916,27.2931,6.80011,37.1246,2.37957,2.75467,1.79826,7.23496,9.61951,7.78094,3.98292
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_faecichinchillae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii,1.15233,0.476737,0.205,14.4395,7.45982,7.06033,2.57311,15.9166,8.35012,9.44522,2.57744,0.0,1.05189,5.1274,3.38916,7.22992,3.78381
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.125533,0.0,0.0,0.409743,0.0,3.20016,0.0,9.11847,1.03121,0.11947,0.0,0.821595,0.838487,0.281445,0.0,1.69921
PANTO-PWY: phosphopantothenate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.359249,0.0,0.0,0.693623,0.0,3.00617,0.0,6.56645,0.915734,0.22927,0.0,0.596978,0.844325,0.412976,0.0,1.59415
PANTO-PWY: phosphopantothenate biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.765,0.0,0.0,2.20383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTO-PWY: phosphopantothenate biosynthesis I|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.4402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386802
PANTO-PWY: phosphopantothenate biosynthesis I|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,1.7478,0.0,0.0,0.0,0.666502,0.0,0.0,0.0,0.0,0.0,2.40018,7.7472,0.0,1.07736
PANTO-PWY: phosphopantothenate biosynthesis I|g__Helicobacter.s__Helicobacter_typhlonius,23.013,36.9575,27.5285,27.2819,6.56944,12.5203,40.0457,22.803,10.7568,34.6304,31.0589,25.1893,10.9963,22.1112,42.6093,17.5439,24.4639
PANTO-PWY: phosphopantothenate biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.03642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16803,0.0,3.53234,0.0,0.0,0.0,0.78922
PANTO-PWY: phosphopantothenate biosynthesis I|g__Mucispirillum.s__Mucispirillum_schaedleri,1.28415,0.0,3.41046,1.98574,0.0,1.56035,1.90633,0.0,0.0,0.0,3.8948,4.38473,0.0,8.12473,5.39873,3.42611,2.40455
PANTO-PWY: phosphopantothenate biosynthesis I|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,19.198,12.056,10.0623,0.0,0.0,0.0,10.2492,0.0,11.7783,0.0,6.24187,4.74969,4.82742,0.0,0.0,0.0,11.7408
PANTO-PWY: phosphopantothenate biosynthesis I|g__Muribaculum.s__Muribaculum_intestinale,2.77618,8.65291,1.34777,7.65315,2.79597,0.0,6.71952,0.995234,17.5139,1.05551,23.0535,2.91206,23.0447,4.46956,2.01592,0.685202,10.0962
PANTO-PWY: phosphopantothenate biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis,0.730959,1.31824,0.28913,8.00303,0.478914,1.2147,3.03106,4.36043,4.52195,2.46613,1.40309,0.652915,3.03223,1.31394,0.860556,2.76729,2.11346
PANTO-PWY: phosphopantothenate biosynthesis I|g__Prevotella.s__Prevotella_sp_MGM1,3.64143,1.83071,1.12106,3.94656,1.50056,0.0,3.69063,0.0,13.1689,0.250973,6.59882,8.99396,4.81739,2.49525,2.46739,5.52914,5.19233
PANTO-PWY: phosphopantothenate biosynthesis I|g__Prevotella.s__Prevotella_sp_MGM2,1.0951,2.01372,0.453517,2.12701,6.29765,5.55008,9.4271,21.0771,32.9502,3.27406,12.5206,12.9338,13.9965,12.7311,1.56515,1.51563,7.03048
PANTO-PWY: phosphopantothenate biosynthesis I|unclassified,118.375,110.585,73.7393,140.382,48.9088,66.4641,97.7432,118.972,138.808,113.778,128.871,139.133,123.577,150.012,126.925,130.593,125.197
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I,173.821,164.137,111.338,202.206,133.165,104.163,182.854,202.877,260.255,188.956,204.236,180.033,166.724,192.248,196.019,144.506,185.488
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.0,5.98081,1.74068,0.0,3.16849,1.04376,3.98489,0.0,0.0,0.0,1.03933,1.3686,3.90221,0.892428
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_caecimuris,0.0,1.31251,1.17061,11.2961,36.6581,6.91743,4.10787,28.2752,5.77416,32.7912,2.63524,2.55086,1.08343,5.28902,9.78397,5.53237,3.14136
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_sartorii,0.636357,0.462236,0.0,14.2043,7.79399,6.45367,2.47497,15.3152,9.32228,8.99004,2.58374,0.0,0.716499,4.94357,3.36262,6.55485,3.14974
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.0,0.0,0.0,0.303518,0.0,2.51806,0.0,5.59664,0.971585,0.0,0.0,0.543327,0.581117,0.0,0.0,1.00981
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.0,0.0,0.0,0.486096,0.0,3.32083,0.0,6.78501,0.890276,0.0,0.0,0.774941,0.650619,0.349138,0.0,1.43652
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,8.45077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,2.26237,0.0,0.0,0.0,0.785171,0.0,0.0,0.0,0.0,0.0,2.57632,8.65136,0.0,1.13365
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Helicobacter.s__Helicobacter_typhlonius,24.2749,40.3908,29.1585,29.6064,5.76614,13.9281,44.3878,22.9977,12.1696,35.6337,31.2156,26.3783,11.9371,22.8026,44.4227,18.8233,26.3933
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03902,0.0,3.27341,0.0,0.0,0.0,0.0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,18.1504,12.3501,8.71218,0.0,0.0,0.0,11.2327,0.0,10.9474,0.0,4.88558,4.23263,3.26104,0.0,0.0,0.0,11.7896
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Muribaculum.s__Muribaculum_intestinale,2.95562,7.61178,1.60086,7.63874,2.67975,0.0,7.09995,1.26373,17.0903,0.733704,22.5555,2.69522,21.1234,4.15975,1.72674,0.0,10.3616
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis,0.529654,0.811855,0.0,6.82442,0.0,0.0,2.58079,2.72389,4.12424,1.96194,0.997668,0.608385,1.72262,0.929612,0.695687,1.8023,1.58834
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Prevotella.s__Prevotella_sp_MGM1,3.62974,1.62635,1.1482,4.17908,1.78788,0.0,4.16928,0.0,13.912,0.0,7.75313,9.48454,5.56671,2.80549,2.26862,5.14175,5.98422
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|g__Prevotella.s__Prevotella_sp_MGM2,0.0,2.18375,0.68914,1.75059,6.37239,5.80132,9.21181,21.2076,34.5898,2.87298,12.69,11.8255,15.7009,13.0704,1.86219,0.0,7.02279
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I|unclassified,109.238,79.2799,55.6593,69.8951,38.9497,53.0536,76.1322,85.6545,110.941,79.3636,99.1838,100.78,72.3875,114.142,99.4407,86.31,87.1524
PENTOSE-P-PWY: pentose phosphate pathway,12.8802,11.9518,7.97031,43.9163,47.6108,18.6285,28.4707,52.0705,41.5826,50.0097,12.598,6.54093,16.1464,29.6085,26.4677,25.6951,24.0715
PENTOSE-P-PWY: pentose phosphate pathway|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,13.28,0.0,0.0,1.2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PENTOSE-P-PWY: pentose phosphate pathway|g__Parabacteroides.s__Parabacteroides_distasonis,0.627656,0.784635,0.0,6.77966,0.979511,0.813208,2.43711,3.63422,3.64539,1.79334,0.992679,0.0,1.84043,0.799634,0.661846,1.59391,1.53576
PENTOSE-P-PWY: pentose phosphate pathway|unclassified,2.4961,2.29882,2.90971,5.85153,5.04399,4.86098,6.68943,12.369,11.6045,19.4471,3.37911,3.35906,4.66526,12.5331,9.66637,9.60195,5.72034
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),237.797,173.886,134.661,243.559,160.193,137.244,196.463,252.522,273.299,241.127,231.818,244.179,200.815,253.777,265.816,183.419,202.395
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Acetatifactor.s__Acetatifactor_muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22287,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_indistinctus,0.0,0.0,0.0,0.790658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Alistipes.s__Alistipes_timonensis,0.0,0.0,0.0,0.0,4.64798,1.78292,0.0,2.8086,0.598433,2.95696,1.10398,0.0,0.0,0.502181,1.24674,4.27831,0.688666
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,0.859551,0.40272,0.92726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_caecimuris,0.56982,1.59556,0.827064,8.53057,37.4798,3.42932,2.60611,30.5989,5.68491,31.8017,3.19909,2.3604,0.786447,3.64947,9.89842,3.71736,1.94138
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_sartorii,1.02709,0.536488,0.0,15.5567,8.15455,7.37287,2.92451,18.16,11.6694,11.0309,2.89326,0.0,0.0,5.83838,3.76184,6.63964,4.10119
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis,0.0,0.290914,0.0,0.0,0.646154,0.0,3.21196,0.0,8.25849,1.33848,0.0,0.0,0.988154,1.12186,0.0,0.0,1.76246
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3,0.0,0.127188,0.0,0.0,0.298495,0.0,2.01479,0.0,5.52954,0.847269,0.0,0.0,0.548678,0.606305,0.253451,0.0,1.09825
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bifidobacterium.s__Bifidobacterium_pseudolongum,1.82773,0.993395,0.326592,0.0,0.570653,1.31492,0.0,3.86059,2.63034,0.866272,2.1529,0.0,2.63157,0.0,0.0,0.0,0.932954
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Clostridium.s__Clostridium_sp_ASF502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Dorea.s__Dorea_sp_5_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704367,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,10.5123,0.0,0.0,0.961495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,0.99539,0.469188,0.640515,0.0,0.0,0.718071,0.699974,0.0,0.0,0.0,0.0,0.649616,0.0,0.0,1.66258,0.0,0.463302
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_apodemus,0.0,0.0,0.0,10.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_hepaticus,0.0,0.0,0.0,1.98885,0.0,0.0,0.0,0.928809,0.0,0.0,0.0,0.0,0.0,2.40103,8.54239,0.0,0.848755
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Helicobacter.s__Helicobacter_typhlonius,25.8898,41.7822,30.0491,26.6941,6.3099,14.0211,44.8307,22.8037,12.5074,36.9948,31.6763,27.6059,13.4126,21.9413,46.967,17.3526,26.615
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_10_1,0.0,0.0,0.0,2.39986,0.0,0.0,0.0,0.0,0.522481,0.46255,0.0,1.00626,0.0,1.72428,4.31591,2.05807,0.989225
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,0.0,0.523999,0.0,0.0,0.0,1.0379,1.37164,1.02502,0.0,1.95076,1.15334,1.02078,0.0,0.0,0.999551,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A2,0.0,1.28059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25726,0.0,4.00599,0.0,0.0,0.0,0.889844
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_COE1,0.0,0.0,0.879651,0.0,0.0,0.636542,0.0,0.0,1.74705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_intestinalis,2.81392,1.77089,0.644822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_johnsonii,3.32152,2.66179,1.12261,0.0,0.0,0.0,0.938992,0.554377,1.61795,0.461192,0.0,0.968305,0.708568,1.10732,0.0,0.0,0.638153
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_murinus,0.86716,1.34124,0.0,0.0,1.55442,0.0,0.0,0.744241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369452
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Lactobacillus.s__Lactobacillus_reuteri,1.72673,1.3045,0.892631,0.0,0.0,0.0,0.585276,0.0,0.0,0.608531,0.0,0.0,0.0,0.674412,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Mucispirillum.s__Mucispirillum_schaedleri,1.80365,2.02337,6.31722,3.35085,1.64536,2.68308,3.85947,0.611181,2.60412,2.51461,6.08745,7.9982,1.27338,13.0578,9.60102,4.40317,3.90324
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Muribaculum.s__Muribaculum_intestinale,2.95739,7.50788,1.60922,7.15136,2.98226,0.0,7.00373,1.53951,17.123,1.07521,22.9735,2.8561,21.3457,4.46216,1.70222,0.836049,9.97594
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Oscillibacter.s__Oscillibacter_sp_1_3,0.530741,0.0,0.0,0.963801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08484,1.97995,0.963449,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Parabacteroides.s__Parabacteroides_distasonis,0.87857,1.26065,0.0,7.41865,0.87399,1.08979,2.74246,4.61617,4.64696,2.26712,1.60673,0.688182,3.44738,1.78353,0.943155,1.89439,2.3107
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Prevotella.s__Prevotella_sp_MGM2,1.19928,2.381,0.839401,2.13009,7.0844,6.58033,9.74971,23.0225,35.724,3.24904,13.4467,12.6883,18.5853,13.8329,2.112,1.98309,6.81542
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Romboutsia.s__Romboutsia_ilealis,0.0,0.0,0.0,0.0,0.0,1.2599,0.0,0.90269,0.0,1.22713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|unclassified,161.522,81.1091,72.0417,128.037,61.1533,87.1359,91.3882,120.155,125.127,126.715,124.574,160.676,107.262,159.554,140.31,121.651,108.56
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),85.092,50.1654,49.9131,58.7038,100.757,26.8951,54.1561,48.0539,45.0644,66.2956,34.9852,76.0175,41.3948,79.1593,87.5039,58.1074,50.189
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,21.402,0.0,0.0,2.69404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified,4.40222,26.2464,1.84552,30.7028,16.2936,20.8529,25.7215,37.4637,11.7929,38.8281,7.45714,10.0386,0.0,16.5123,19.7574,27.1396,14.1689
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II,0.729073,1.08048,1.04725,9.82804,11.6707,4.13777,0.0,11.2981,0.0,4.31589,0.0,0.0,2.77038,1.78056,2.37401,3.77034,0.0
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II|unclassified,0.693014,0.194075,0.931217,0.0,0.0,0.0,0.0,1.93303,0.0,3.90806,0.0,0.0,1.19787,1.74626,2.22206,2.94975,0.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I,3.40471,0.909362,2.52958,5.24197,33.8661,0.0,2.88619,10.8384,0.0,4.51866,0.0,3.49308,2.57124,1.50352,0.0,0.0,0.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,11.6429,0.0,0.0,1.58857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I|unclassified,3.35397,0.906052,2.47104,5.09647,1.90538,0.0,2.82621,5.2447,0.0,3.83729,0.0,3.44782,2.48982,1.5011,0.0,0.0,0.0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli),35.4755,31.2182,19.7554,56.1547,39.6746,34.2144,41.7486,59.666,29.6774,83.2928,15.8199,28.4348,18.4889,42.7707,48.0018,43.7936,31.7131
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|g__Escherichia.s__Escherichia_coli,0.0,0.0,0.0,0.0,9.61693,0.0,0.0,1.67883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)|unclassified,0.620938,2.8201,0.0,0.0,1.68923,1.45531,1.33863,0.84946,0.588841,3.65111,0.640412,2.23654,1.00617,0.0,0.0,0.0,0.0
PPGPPMET-PWY: ppGpp biosynthesis,37.821,65.0164,45.513,44.067,20.2384,27.1508,69.2923,36.7164,25.9216,62.6671,48.3355,51.91,28.0079,42.2103,72.3511,33.0886,44.188
