feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
RXN-12400|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.442874137304834,0.0536280856884104,12,3,7.43720648427149e-05,0.0063824313366324
RXN-19765|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.442874137304834,0.0536280856884104,12,3,7.43720648427149e-05,0.0063824313366324
3.4.22.40-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.624143097563433,0.0757480651913392,12,5,7.54519336395201e-05,0.0064540800119051
RXN-21218|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.624143097563433,0.0757480651913392,12,5,7.54519336395201e-05,0.0064540800119051
RXN-21219|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.624143097563433,0.0757480651913392,12,5,7.54519336395201e-05,0.0064540800119051
RXN-21220|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.624143097563433,0.0757480651913392,12,5,7.54519336395201e-05,0.0064540800119051
5-FORMYL-THF-CYCLO-LIGASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.798264834114461,0.0969960840981233,12,6,7.60336672001511e-05,0.0064829266224064
AICARSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.871313507092197,0.10587247035384,12,6,7.60352359494259e-05,0.0064829266224064
AMPSYN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.871313507092197,0.10587247035384,12,6,7.60352359494259e-05,0.0064829266224064
3.2.1.78-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.05670026094308,0.1287041534554,12,6,7.72032959453093e-05,0.0065771965561038
ATPPHOSPHORIBOSYLTRANS-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.10111161374178,0.134298737684672,12,6,7.78901335698643e-05,0.0065994400164528
RXN0-6274|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-1.08257519899353,0.13228725348643,12,4,7.88379305683902e-05,0.0066284985544449
UDPNACETYLMURAMATEDEHYDROG-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.04951917122115,0.128257255372024,12,6,7.88747550602936e-05,0.0066284985544449
ASPCARBTRANS-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.747045411965906,0.0914117155352099,12,4,7.95331651341393e-05,0.0066785044418295
RXN-8668|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.882806530731871,0.108208651696598,12,4,8.04081518189016e-05,0.0067466024452891
4OH2OXOGLUTARALDOL-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.712367352548571,0.0873705543523742,12,6,8.07226522685616e-05,0.0067622225649205
KDPGALDOL-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.712367352548571,0.0873705543523742,12,6,8.07226522685616e-05,0.0067622225649205
ADENYL-KIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.00289937335258,0.123126033605064,12,6,8.12379657075976e-05,0.0067868782625001
LYSINE--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.973497594421975,0.119539566097331,12,4,8.13389816816378e-05,0.0067868782625001
VALINE--TRNA-LIGASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.726433953551447,0.0891938343545149,12,6,8.12932998653891e-05,0.0067868782625001
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
2.8.1.6-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.03041955396674,0.126941394467262,12,6,8.30504843960579e-05,0.0068419460483979
3.1.1.47-RXN,DSS_only,TRUE,0.785663089038492,0.0971260265788909,12,12,8.491917787394e-05,0.0068419460483979
3.1.1.47-RXN|unclassified,DSS_only,TRUE,0.785663089038492,0.0971260265788909,12,12,8.491917787394e-05,0.0068419460483979
3.1.26.5-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.891198538833595,0.109841820835398,12,6,8.33006723210099e-05,0.0068419460483979
3.2.1.131-RXN|unclassified,DSS_only,TRUE,0.688941597901065,0.0849678442061811,12,12,8.36438051759472e-05,0.0068419460483979
3.2.1.40-RXN,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
3.4.22.40-RXN|unclassified,DSS_only,TRUE,0.817668277448274,0.100648532116723,12,12,8.26123091664234e-05,0.0068419460483979
ACETOLACTATE-DECARBOXYLASE-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.938254333926036,0.115976041784945,12,5,8.48546937295257e-05,0.0068419460483979
ADENPRIBOSYLTRAN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.947424806820179,0.116778060892371,12,6,8.33292209310028e-05,0.0068419460483979
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN,DSS_only,TRUE,1.03047585992565,0.127996073194527,12,12,8.75338999997596e-05,0.0068419460483979
DEPHOSPHOCOAKIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.08273392985303,0.133624254568174,12,6,8.40036901939946e-05,0.0068419460483979
GLUC1PURIDYLTRANS-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-1.25420562366933,0.155927940934431,12,4,8.8046036809164e-05,0.0068419460483979
GTP-CYCLOHYDRO-I-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.977466907515601,0.121342278528942,12,6,8.72139965639741e-05,0.0068419460483979
METHENYLTHFCYCLOHYDRO-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.01115009819538,0.125071520241116,12,6,8.52243431230726e-05,0.0068419460483979
METHYLENETHFDEHYDROG-NADP-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-1.01115009819538,0.125071520241116,12,6,8.52243431230726e-05,0.0068419460483979
PANTEPADENYLYLTRAN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.13873623091962,0.140404447327583,12,6,8.35028277774611e-05,0.0068419460483979
PANTOATE-BETA-ALANINE-LIG-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.842502320938279,0.104431871257257,12,6,8.63857798758016e-05,0.0068419460483979
PEPCARBOX-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.43427482398989,0.0537073579586025,12,3,8.5131921442813e-05,0.0068419460483979
PHOSGLYPHOS-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-1.81372465878246,0.223742068931546,12,4,8.37722176752166e-05,0.0068419460483979
PRIBFAICARPISOM-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.972877641168411,0.120294345049213,12,6,8.50289738793586e-05,0.0068419460483979
PTAALT-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCEwDSS_only,TRUE,-0.930283850713663,0.114411904546423,12,4,8.21573821106144e-05,0.0068419460483979
QUERCITRINASE-RXN,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-11832|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.965884201511581,0.119384855038444,12,9,8.4825287240376e-05,0.0068419460483979
RXN-13788,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-14270|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.947424806820179,0.116778060892371,12,6,8.33292209310028e-05,0.0068419460483979
RXN-14574,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-15043|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-15043|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16025|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16025|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16032|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16032|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16067|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16067|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16076|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16076|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16077|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16077|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16118|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-16118|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-1623|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-1623|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-16248,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-16249,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-16250,DSS_only,TRUE,1.15888262872717,0.14394609628428,12,12,8.75359806858772e-05,0.0068419460483979
RXN-17008|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17008|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17009|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17009|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17010|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17010|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17011|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17011|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17012|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17012|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17013|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17013|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17014|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17014|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17015|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17015|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17019|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17019|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17020|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17020|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17021|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17021|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17022|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17022|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17023|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17023|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17024|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17024|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-17729|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-17729|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-20512|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-20512|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-20528|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-20528|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-20565|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN-20565|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN-21218|unclassified,DSS_only,TRUE,0.817668277448274,0.100648532116723,12,12,8.26123091664234e-05,0.0068419460483979
RXN-21219|unclassified,DSS_only,TRUE,0.817668277448274,0.100648532116723,12,12,8.26123091664234e-05,0.0068419460483979
RXN-21220|unclassified,DSS_only,TRUE,0.817668277448274,0.100648532116723,12,12,8.26123091664234e-05,0.0068419460483979
RXN0-5514|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN0-5514|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
RXN0-6480|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.891198538833595,0.109841820835398,12,6,8.33006723210099e-05,0.0068419460483979
RXN0-6705|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-1.10298051393127,0.137067442669724,12,4,8.78018261557616e-05,0.0068419460483979
RXN0-6705|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.736798546445623,0.0916319795274796,12,6,8.82316545184542e-05,0.0068419460483979
THI-P-KIN-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.02906150308406,0.127299541001328,12,6,8.52779675260243e-05,0.0068419460483979
TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.20716263731711,0.14886201214341,12,12,8.35771563685179e-05,0.0068419460483979
TYROSINE-PHENOL-LYASE-RXN,DSS_only,TRUE,1.14702954982832,0.142403522962626,12,12,8.72602825823344e-05,0.0068419460483979
3.2.1.40-RXN|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
GLUTAMINE--TRNA-LIGASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.704087605038109,0.0876567065994964,12,6,8.88310638574914e-05,0.0068488810271055
QUERCITRINASE-RXN|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
RXN-13788|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
RXN-14574|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
RXN-16248|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
RXN-16249|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
RXN-16250|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6,DSS_only,TRUE,1.00948794398086,0.125680295271005,12,6,8.88410039859297e-05,0.0068488810271055
DNA-DIRECTED-DNA-POLYMERASE-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-1.04331551322899,0.129984932291831,12,4,8.92488006583059e-05,0.006870267062509
RXN-20927|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-1.04331551322899,0.129984932291831,12,4,8.92488006583059e-05,0.006870267062509
3.4.13.20-RXN,DSS_only,TRUE,0.964130962649785,0.120148070268979,12,12,8.93846881022849e-05,0.0068706899861204
RXN-19944,DSS_only,TRUE,0.964130962649785,0.120148070268979,12,12,8.93846881022849e-05,0.0068706899861204
ACETOLACTREDUCTOISOM-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.691159665143438,0.0862468266582097,12,6,9.01557557923444e-05,0.0069198646528917
ACETOOHBUTREDUCTOISOM-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,DSS_only,TRUE,-0.691159665143438,0.0862468266582097,12,6,9.01557557923444e-05,0.0069198646528917
3.4.21.92-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.367311964923016,0.045874353562475,12,3,9.06478353423373e-05,0.0069511655124707
RXN-12458|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.09246212856565,0.136466624537553,12,6,9.076144144424e-05,0.0069511655124707
RXN-14517|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-1.09246212856565,0.136466624537553,12,6,9.076144144424e-05,0.0069511655124707
